Value;Voltage
8464804;0.31082229668763833
8465235;0.3125804290271317
8465818;0.3149585987578152
8466527;0.3178507468522485
8467139;0.3203472131904618
8467610;0.32226851326447886
8468083;0.3241979717252221
8468528;0.32601321277179873
8468875;0.3274286928687921
8469239;0.3289135192529582
8469700;0.3307940273933443
8470066;0.3322870121642366
8470387;0.33359643323378957
8470759;0.3351138931648604
8471111;0.3365497692286693
8471295;0.33730034080747856
8471305;0.33734113274110944
8471301;0.3373248159676571
8471388;0.33767970579024625
8471464;0.33798972448584136
8471400;0.3377286561106033
8471381;0.33765115143670454
8471447;0.33792037819866877
8471548;0.33833237672834116
8471550;0.33834053511506734
8471555;0.3383609310818828
8471620;0.33862607865048394
8471662;0.3387974047717338
8471689;0.3389075429925374
8471676;0.3388545134788172
8471623;0.33863831623057317
8471633;0.33867910816420416
8471667;0.3388178007385493
8471669;0.33882595912527547
8471717;0.33902176040670395
8471691;0.3389157013792635
8471702;0.3389605725062576
8471716;0.33901768121334086
8471698;0.3389442557328052
8471716;0.33901768121334086
8471729;0.3390707107270611
8471736;0.33909926508060273
8471753;0.3391686113677754
8471821;0.33944599651646573
8471815;0.33942152135628717
8471781;0.33928282878194194
8471810;0.33940112538947165
8471843;0.33953573877045373
8471779;0.33927467039521575
8471779;0.33927467039521575
8471758;0.33918900733459084
8471748;0.33914821540095985
8471758;0.33918900733459084
8471750;0.33915637378768604
8471707;0.3389809684730731
8471726;0.33905847314697185
8471769;0.3392338784615848
8471738;0.33910742346732897
8471724;0.3390503147602456
8471746;0.3391400570142337
8471767;0.3392257200748586
8471734;0.3390911066938766
8471709;0.33898912685979926
8471769;0.3392338784615848
8471748;0.33914821540095985
8471752;0.3391645321744123
8471749;0.33915229459432295
8471772;0.33924611604167415
8471778;0.3392705912018527
8471744;0.3391318986275075
8471743;0.3391278194341444
8471709;0.33898912685979926
8471682;0.33887898863899574
8471727;0.33906255234033494
8471721;0.3390380771801564
8471734;0.3390911066938766
8471736;0.33909926508060273
8471747;0.3391441362075968
8471742;0.3391237402407813
8471748;0.33914821540095985
8471750;0.33915637378768604
8471751;0.3391604529810492
8471726;0.33905847314697185
8471736;0.33909926508060273
8471750;0.33915637378768604
8471769;0.3392338784615848
8471753;0.3391686113677754
8471811;0.33940520458283474
8471794;0.33933585829566215
8471808;0.3393929670027455
8471795;0.3393399374890253
8471788;0.33931138313548365
8471755;0.3391767697545015
8471729;0.3390707107270611
8471726;0.33905847314697185
8471765;0.3392175616881325
8471713;0.33900544363325164
8471726;0.33905847314697185
8471796;0.3393440166823884
8471785;0.3392991455553943
8471766;0.33922164088149553
8471835;0.339503105223549
8471820;0.33944191732310264
8471766;0.33922164088149553
8471732;0.3390829483071504
8471704;0.33896873089298374
8471728;0.33906663153369804
8471753;0.3391686113677754
8471785;0.3392991455553943
8471752;0.3391645321744123
8471754;0.3391726905611384
8471774;0.3392542744284003
8471707;0.3389809684730731
8471742;0.3391237402407813
8471777;0.3392665120084896
8471781;0.33928282878194194
8471754;0.3391726905611384
8471781;0.33928282878194194
8471762;0.33920532410804316
8471740;0.33911558185405516
8471769;0.3392338784615848
8471778;0.3392705912018527
8471772;0.33924611604167415
8471774;0.3392542744284003
8471750;0.33915637378768604
8471721;0.3390380771801564
8471729;0.3390707107270611
8471731;0.33907886911378726
8471735;0.33909518588723964
8471791;0.33932362071557287
8471776;0.3392624328151265
8471743;0.3391278194341444
8471820;0.33944191732310264
8471812;0.33940928377619783
8471732;0.3390829483071504
8471748;0.33914821540095985
8471792;0.33932769990893596
8471735;0.33909518588723964
8471714;0.33900952282661473
8471743;0.3391278194341444
8471760;0.339197165721317
8471784;0.3392950663620313
8471752;0.3391645321744123
8471735;0.33909518588723964
8471706;0.3389768892797099
8471713;0.33900544363325164
8471784;0.3392950663620313
8471786;0.3393032247487574
8471755;0.3391767697545015
8471738;0.33910742346732897
8471766;0.33922164088149553
8471756;0.3391808489478646
8471756;0.3391808489478646
8471800;0.3393603334558407
8471785;0.3392991455553943
8471743;0.3391278194341444
8471762;0.33920532410804316
8471779;0.33927467039521575
8471783;0.3392909871686682
8471780;0.33927874958857884
8471797;0.3393480958757515
8471740;0.33911558185405516
8471767;0.3392257200748586
8471712;0.3390013644398885
8471730;0.33907478992042417
8471757;0.33918492814122775
8471771;0.33924203684831106
8471730;0.33907478992042417
8471756;0.3391808489478646
8471772;0.33924611604167415
8471762;0.33920532410804316
8471788;0.33931138313548365
8471763;0.3392094033014063
8471760;0.339197165721317
8471728;0.33906663153369804
8471712;0.3390013644398885
8471751;0.3391604529810492
8471781;0.33928282878194194
8471767;0.3392257200748586
8471743;0.3391278194341444
8471749;0.33915229459432295
8471741;0.3391196610474182
8471731;0.33907886911378726
8471743;0.3391278194341444
8471736;0.33909926508060273
8471748;0.33914821540095985
8471783;0.3392909871686682
8471737;0.3391033442739658
8471694;0.3389279389593528
8471713;0.33900544363325164
8471753;0.3391686113677754
8471760;0.339197165721317
8471824;0.33945823409655496
8471807;0.3393888878093824
8471761;0.33920124491468007
8471812;0.33940928377619783
8471817;0.3394296797430133
8471853;0.3395765307040847
8471815;0.33942152135628717
8471771;0.33924203684831106
8471748;0.33914821540095985
8471776;0.3392624328151265
8471808;0.3393929670027455
8471729;0.3390707107270611
8471757;0.33918492814122775
8471795;0.3393399374890253
8471794;0.33933585829566215
8471798;0.3393521750691145
8471782;0.3392869079753051
8471784;0.3392950663620313
8471722;0.3390421563735195
8471712;0.3390013644398885
8471807;0.3393888878093824
8471785;0.3392991455553943
8471745;0.3391359778208706
8471794;0.33933585829566215
8471829;0.3394786300633704
8471815;0.33942152135628717
8471804;0.3393766502292931
8471779;0.33927467039521575
8471733;0.3390870275005135
8471763;0.3392094033014063
8471783;0.3392909871686682
8471781;0.33928282878194194
8471790;0.33931954152220983
8471800;0.3393603334558407
8471798;0.3393521750691145
8471773;0.3392501952350372
8471750;0.33915637378768604
8471751;0.3391604529810492
8471781;0.33928282878194194
8471771;0.33924203684831106
8471819;0.3394378381297395
8471857;0.3395928474775371
8471846;0.33954797635054307
8471834;0.33949902603018595
8471803;0.33937257103593005
8471770;0.33923795765494796
8471775;0.3392583536217634
8471804;0.3393766502292931
8471838;0.3395153428036383
8471825;0.33946231328991805
8471796;0.3393440166823884
8471813;0.339413362969561
8471845;0.33954389715718
8471855;0.33958468909081085
8471848;0.3395561347372692
8471917;0.33983759907932265
8471899;0.33976417359878697
8471841;0.33952758038372755
8471863;0.33961732263771566
8471874;0.33966219376470963
8471828;0.3394745508700074
8471837;0.33951126361027517
8471815;0.33942152135628717
8471835;0.339503105223549
8471877;0.33967443134479897
8471802;0.33936849184256695
8471797;0.3393480958757515
8471877;0.33967443134479897
8471879;0.3396825897315251
8471847;0.33955205554390616
8471836;0.3395071844169121
8471844;0.3395398179638168
8471891;0.3397315400518822
8471880;0.3396866689248882
8471855;0.33958468909081085
8471831;0.3394867884500966
8471825;0.33946231328991805
8471840;0.3395235011903645
8471870;0.3396458769912573
8471888;0.339719302471793
8471873;0.33965811457134654
8471839;0.3395194219970014
8471787;0.3393073039421205
8471827;0.3394704716766443
8471907;0.33979680714569177
8471919;0.33984575746604884
8471902;0.3397764111788763
8471957;0.34000076681384644
8471960;0.34001300439393567
8471875;0.3396662729580727
8471916;0.33983351988595956
8471913;0.33982128230587033
8471889;0.3397233816651561
8471884;0.3397029856983406
8471868;0.33963771860453107
8471904;0.33978456956560243
8471886;0.33971114408506675
8471940;0.33993142052667386
8471982;0.3401027466479238
8471960;0.34001300439393567
8471947;0.3399599748802155
8471980;0.34009458826119754
8471973;0.3400660339076559
8471918;0.33984167827268574
8471941;0.3399354997200369
8471934;0.3399069453664953
8471893;0.3397396984386084
8471935;0.33991102455985833
8471981;0.34009866745456063
8471954;0.3399885292337571
8471925;0.3398702326262274
8471914;0.3398253614992334
8471958;0.34000484600720954
8471940;0.33993142052667386
8471968;0.3400456379408404
8471989;0.34013130100146544
8471990;0.34013538019482853
8471954;0.3399885292337571
8471913;0.33982128230587033
8471900;0.33976825279215006
8471959;0.34000892520057263
8471991;0.34013945938819157
8472000;0.3401761721284594
8471968;0.3400456379408404
8471979;0.34009050906783445
8471985;0.340114984228013
8471992;0.34014353858155466
8472033;0.34031078550944155
8471973;0.3400660339076559
8471961;0.34001708358729876
8471986;0.3401190634213761
8471965;0.3400334003607512
8471944;0.3399477373001262
8471952;0.339980370847031
8471923;0.3398620742395012
8471937;0.3399191829465845
8471977;0.3400823506811083
8471990;0.34013538019482853
8471966;0.34003747955411423
8471997;0.3401639345483702
8471962;0.34002116278066186
8471972;0.34006195471429285
8471988;0.34012722180810234
8472043;0.34035157744307243
8472018;0.3402495976089951
8472025;0.34027815196253675
8471968;0.3400456379408404
8471912;0.3398172031125072
8471947;0.3399599748802155
8471971;0.34005787552092975
8471999;0.3401720929350963
8472026;0.3402822311558999
8472009;0.3402128848687273
8472070;0.34046171566387606
8472097;0.3405718538846796
8472053;0.3403923693767034
8472024;0.34027407276917365
8472005;0.3401965680952749
8471966;0.34003747955411423
8471975;0.34007419229438207
8471950;0.33997221246030473
8471929;0.33988654939967977
8471959;0.34000892520057263
8472008;0.3402088056753642
8472014;0.3402332808355428
8472073;0.3404739532439653
8472078;0.3404943492107808
8472060;0.340420923730245
8472020;0.34025775599572133
8471997;0.3401639345483702
8471957;0.34000076681384644
8471961;0.34001708358729876
8472014;0.3402332808355428
8472007;0.3402047264820011
8471982;0.3401027466479238
8472014;0.3402332808355428
8472030;0.3402985479293522
8472071;0.34046579485723916
8472040;0.3403393398629832
8471995;0.340155776161644
8472049;0.340376052603251
8472029;0.3402944687359891
8472015;0.34023736002890587
8472086;0.3405269827576855
8472057;0.3404086861501558
8472034;0.34031486470280464
8472058;0.3404127653435189
8472038;0.340331181476257
8472084;0.34051882437095937
8472086;0.3405269827576855
8472088;0.34053514114441175
8472068;0.3404535572771498
8472021;0.3402618351890844
8471986;0.3401190634213761
8472042;0.34034749824970933
8472036;0.3403230230895308
8472071;0.34046579485723916
8472128;0.3406983088789355
8472137;0.34073502161920327
8472106;0.3406085666249474
8472069;0.34045763647051297
8472042;0.34034749824970933
8472067;0.3404494780837867
8472070;0.34046171566387606
8472078;0.3404943492107808
8472071;0.34046579485723916
8472083;0.3405147451775963
8472127;0.3406942296855724
8472096;0.3405677746913165
8472103;0.34059632904485815
8472134;0.34072278403911405
8472120;0.34066567533203074
8472153;0.3408002887130128
8472139;0.3407431800059295
8472122;0.3406738337187569
8472079;0.34049842840414385
8472092;0.34055145791786406
8472102;0.34059224985149505
8472102;0.34059224985149505
8472128;0.3406983088789355
8472145;0.3407676551661081
8472119;0.34066159613866764
8472121;0.34066975452539383
8472088;0.34053514114441175
8472069;0.34045763647051297
8472117;0.3406534377519414
8472178;0.34090226854709016
8472206;0.3410164859612567
8472144;0.340763575972745
8472128;0.3406983088789355
8472156;0.34081252629310205
8472179;0.3409063477404532
8472173;0.34088187258027464
8472157;0.3408166054864652
8472141;0.34075133839265564
8472142;0.34075541758601874
8472123;0.34067791291211996
8472173;0.34088187258027464
8472232;0.3411225449886972
8472197;0.34097977322098894
8472185;0.34093082290063176
8472134;0.34072278403911405
8472137;0.34073502161920327
8472131;0.3407105464590247
8472131;0.3407105464590247
8472119;0.34066159613866764
8472061;0.3404250029236081
8472109;0.3406208042050367
8472161;0.3408329222599175
8472165;0.34084923903336994
8472183;0.3409226645139056
8472200;0.3409920108010782
8472161;0.3408329222599175
8472211;0.3410368819280722
8472252;0.3412041288559591
8472254;0.3412122872426852
8472281;0.34132242546348873
8472290;0.34135913820375663
8472208;0.34102464434798296
8472164;0.34084515984000685
8472150;0.34078805113292354
8472195;0.34097161483426275
8472230;0.34111438660197096
8472222;0.3410817530550663
8472251;0.341200049662596
8472245;0.3411755745024174
8472246;0.3411796536957805
8472263;0.3412489999829531
8472223;0.3410858322484293
8472181;0.3409145061271794
8472162;0.3408370014532806
8472208;0.34102464434798296
8472258;0.34122860401613764
8472254;0.3412122872426852
8472243;0.3411674161156912
8472247;0.3411837328891436
8472247;0.3411837328891436
8472267;0.3412653167564054
8472300;0.34139993013738756
8472262;0.34124492078958996
8472228;0.34110622821524483
8472223;0.3410858322484293
8472273;0.341289791916584
8472311;0.34144480126438154
8472324;0.34149783077810175
8472242;0.3411633369223281
8472272;0.34128571272322095
8472277;0.3413061086900364
8472226;0.34109806982851865
8472277;0.3413061086900364
8472313;0.3414529596511078
8472339;0.3415590186785482
8472344;0.3415794146453637
8472344;0.3415794146453637
8472363;0.34165691931926245
8472356;0.34162836496572074
8472363;0.34165691931926245
8472334;0.34153862271173274
8472323;0.34149375158473866
8472399;0.34180377028033376
8472429;0.34192614608122657
8472404;0.34182416624714923
8472366;0.3416691568993517
8472380;0.341726265606435
8472426;0.34191390850113734
8472435;0.34195062124140513
8472386;0.34175074076661355
8472390;0.341767057540066
8472426;0.34191390850113734
8472483;0.34214642252283367
8472478;0.3421260265560182
8472421;0.3418935125343219
8472367;0.34167323609271477
8472374;0.3417017904462564
8472440;0.34197101720822065
8472471;0.34209747220247655
8472472;0.34210155139583964
8472462;0.34206075946220865
8472464;0.3420689178489349
8472513;0.3422687983237265
8472474;0.3421097097825658
8472470;0.34209339300911346
8472510;0.34225656074363714
8472458;0.34204444268875633
8472441;0.3419750964015837
8472468;0.3420852346223872
8472406;0.3418323246338754
8472374;0.3417017904462564
8472403;0.3418200870537862
8472486;0.3421586601029229
8472474;0.3421097097825658
8472431;0.34193430446795275
8472440;0.34197101720822065
8472447;0.3419995715617623
8472450;0.3420118091418516
8472491;0.34217905606973836
8472479;0.34213010574938124
8472491;0.34217905606973836
8472498;0.34220761042328
8472512;0.3422647191303633
8472482;0.3421423433294706
8472463;0.3420648386555718
8472410;0.3418486414073278
8472425;0.34190982930777425
8472487;0.342162739296286
8472507;0.3422443231635479
8472448;0.34200365075512534
8472450;0.3420118091418516
8472494;0.3421912936498277
8472542;0.34238709493125613
8472480;0.34213418494274433
8472427;0.34191798769450044
8472436;0.3419547004347682
8472471;0.34209747220247655
8472500;0.34221576881000626
8472499;0.3422116896166431
8472511;0.34226063993700023
8472502;0.34222392719673245
8472455;0.342032205108667
8472432;0.3419383836613159
8472480;0.34213418494274433
8472533;0.34235038219098834
8472590;0.3425828962126847
8472546;0.34240341170470856
8472478;0.3421260265560182
8472446;0.3419954923683992
8472488;0.34216681848964914
8472524;0.34231366945072045
8472511;0.34226063993700023
8472542;0.34238709493125613
8472513;0.3422687983237265
8472505;0.34223616477682167
8472528;0.3423299862241729
8472550;0.34241972847816093
8472516;0.3422810359038157
8472515;0.34227695671045266
8472539;0.3423748573511669
8472479;0.34213010574938124
8472560;0.3424605204117918
8472588;0.3425747378259585
8472534;0.34235446138435144
8472482;0.3421423433294706
8472523;0.34230959025735735
8472529;0.3423340654175359
8472498;0.34220761042328
8472533;0.34235038219098834
8472560;0.3424605204117918
8472553;0.3424319660582502
8472544;0.3423952533179824
8472543;0.3423911741246192
8472546;0.34240341170470856
8472524;0.34231366945072045
8472567;0.34248907476533347
8472583;0.342554341859143
8472555;0.34244012444497635
8472548;0.3424115700914347
8472559;0.3424564412184288
8472584;0.3425584210525061
8472575;0.34252170831223827
8472539;0.3423748573511669
8472538;0.3423707781578038
8472545;0.34239933251134547
8472530;0.342338144610899
8472531;0.3423422238042621
8472595;0.34260329217950014
8472606;0.3426481633064941
8472566;0.3424849955719704
8472557;0.3424482828317026
8472578;0.34253394589232755
8472596;0.34260737137286323
8472579;0.3425380250856906
8472612;0.3426726384666727
8472611;0.3426685592733096
8472598;0.34261552975958937
8472565;0.34248091637860734
8472604;0.3426400049197679
8472635;0.3427664599140238
8472608;0.34265632169322036
8472582;0.3425502626657799
8472605;0.342644084113131
8472634;0.3427623807206608
8472629;0.34274198475384526
8472633;0.3427583015272977
8472652;0.34283580620119647
8472611;0.3426685592733096
8472603;0.3426359257264049
8472599;0.34261960895295246
8472648;0.34281948942774404
8472696;0.3430152907091726
8472635;0.3427664599140238
8472620;0.3427052720135775
8472612;0.3426726384666727
8472625;0.34272566798039295
8472630;0.34274606394720836
8472615;0.342684876046762
8472638;0.34277869749411316
8472649;0.34282356862110713
8472621;0.34270935120694057
8472619;0.3427011928202144
8472685;0.3429704195821785
8472720;0.3431131913498868
8472698;0.3430234490958987
8472696;0.3430152907091726
8472711;0.34307647860961893
8472719;0.34310911215652373
8472710;0.34307239941625584
8472716;0.3430968745764344
8472702;0.34303976586935114
8472688;0.34298265716226783
8472701;0.34303568667598805
8472702;0.34303976586935114
8472717;0.3431009537697975
8472747;0.34322332957069035
8472745;0.34321517118396416
8472686;0.3429744987755416
8472679;0.34294594442199994
8472678;0.3429418652286369
8472697;0.3430193699025357
8472707;0.3430601618361666
8472696;0.3430152907091726
8472705;0.34305200344944037
8472691;0.34299489474235706
8472748;0.3432274087640534
8472735;0.3431743792503332
8472760;0.3432763590844105
8472738;0.3431866168304225
8472702;0.34303976586935114
8472697;0.3430193699025357
8472689;0.34298673635563093
8472704;0.3430479242560773
8472705;0.34305200344944037
8472774;0.3433334677914938
8472762;0.3432845174711367
8472769;0.3433130718246784
8472748;0.3432274087640534
8472722;0.343121349736613
8472707;0.3430601618361666
8472687;0.3429785779689047
8472703;0.34304384506271424
8472749;0.3432314879574165
8472752;0.3432437255375058
8472762;0.3432845174711367
8472737;0.34318253763705936
8472705;0.34305200344944037
8472717;0.3431009537697975
8472717;0.3431009537697975
8472730;0.3431539832835177
8472756;0.34326004231095814
8472758;0.3432682006976844
8472766;0.34330083424458907
8472775;0.34333754698485697
8472766;0.34330083424458907
8472791;0.3434028140786664
8472808;0.34347216036583905
8472750;0.34323556715077963
8472738;0.3431866168304225
8472759;0.34327227989104747
8472791;0.3434028140786664
8472741;0.34319885441051173
8472736;0.34317845844369627
8472760;0.3432763590844105
8472768;0.34330899263131526
8472768;0.34330899263131526
8472763;0.34328859666449985
8472758;0.3432682006976844
8472758;0.3432682006976844
8472770;0.3433171510180415
8472817;0.34350887310610684
8472827;0.34354966503973783
8472791;0.3434028140786664
8472793;0.3434109724653926
8472708;0.3430642410295297
8472717;0.3431009537697975
8472795;0.34341913085211884
8472827;0.34354966503973783
8472827;0.34354966503973783
8472795;0.34341913085211884
8472760;0.3432763590844105
8472766;0.34330083424458907
8472742;0.3432029336038748
8472781;0.3433620221450355
8472809;0.34347623955920215
8472821;0.34352518987955927
8472766;0.34330083424458907
8472728;0.3431458248967916
8472798;0.34343136843220806
8472780;0.3433579429516724
8472710;0.34307239941625584
8472811;0.3434843979459283
8472755;0.34325596311759504
8472703;0.34304384506271424
8472820;0.3435211106861962
8472884;0.34378217906143416
8472879;0.34376178309461863
8472834;0.3435782193932795
8472805;0.3434599227857497
8472821;0.34352518987955927
8472853;0.34365572406717826
8472836;0.3435863777800056
8472823;0.3435333482662854
8472816;0.34350479391274374
8472823;0.3435333482662854
8472792;0.3434068932720295
8472785;0.34337833891848785
8472820;0.3435211106861962
8472890;0.3438066542216127
8472907;0.3438760005087853
8472900;0.34384744615524365
8472882;0.34377402067470797
8472876;0.3437495455145294
8472840;0.34360269455345804
8472857;0.34367204084063063
8472848;0.34363532810036274
8472830;0.34356190261982705
8472858;0.3436761200339937
8472874;0.34374138712780317
8472887;0.3437944166415234
8472859;0.3436801992273568
8472831;0.34356598181319015
8472848;0.34363532810036274
8472881;0.3437699414813448
8472903;0.34385968373533293
8472844;0.3436190113269104
8472887;0.3437944166415234
8472854;0.3436598032605413
8472856;0.3436679616472675
8472895;0.3438270501884282
8472882;0.34377402067470797
8472856;0.3436679616472675
8472897;0.34383520857515437
8472960;0.3440921977570292
8472938;0.3440024555030412
8472891;0.34381073341497576
8472924;0.34394534679595784
8472913;0.34390047566896387
8472858;0.3436761200339937
8472851;0.34364756568045207
8472838;0.34359453616673186
8472860;0.34368427842071986
8472857;0.34367204084063063
8472871;0.34372914954771394
8472872;0.34373322874107703
8472833;0.3435741401999164
8472844;0.3436190113269104
8472857;0.34367204084063063
8472846;0.3436271697136366
8472844;0.3436190113269104
8472890;0.3438066542216127
8472867;0.3437128327742615
8472867;0.3437128327742615
8472879;0.34376178309461863
8472894;0.3438229709950651
8472926;0.3439535051826841
8472883;0.34377809986807106
8472915;0.34390863405569005
8472953;0.3440636434034876
8472932;0.34397798034286264
8472884;0.34378217906143416
8472899;0.3438433669618805
8472941;0.34401469308313043
8472943;0.3440228514698566
8472922;0.3439371884092317
8472860;0.34368427842071986
8472836;0.3435863777800056
8472885;0.3437862582547972
8472884;0.34378217906143416
8472899;0.3438433669618805
8472915;0.34390863405569005
8472919;0.34392495082914243
8472903;0.34385968373533293
8472910;0.34388823808887453
8472930;0.3439698219561364
8472896;0.3438311293817913
8472885;0.3437862582547972
8472905;0.34386784212205906
8472939;0.3440065346964043
8472936;0.34399429711631496
8472952;0.3440595642101245
8472947;0.34403916824330905
8472920;0.3439290300225055
8472924;0.34394534679595784
8472948;0.3440432474366721
8472915;0.34390863405569005
8472897;0.34383520857515437
8472885;0.3437862582547972
8472950;0.3440514058233983
8472964;0.34410851453048164
8472941;0.34401469308313043
8472954;0.34406772259685064
8472962;0.3441003561437554
8472935;0.34399021792295187
8472968;0.34412483130393395
8472977;0.34416154404420185
8472940;0.3440106138897674
8472945;0.34403100985658286
8472983;0.3441860192043804
8472954;0.34406772259685064
8472935;0.34399021792295187
8472949;0.3440473266300352
8472990;0.34421457355792207
8472981;0.34417786081765417
8472971;0.3441370688840233
8472923;0.34394126760259475
8472949;0.3440473266300352
8472992;0.3442227319446482
8472994;0.34423089033137444
8472996;0.3442390487181006
8472973;0.3441452272707494
8472985;0.34419417759110654
8472965;0.34411259372384473
8472929;0.3439657427627733
8472930;0.3439698219561364
8472934;0.34398613872958883
8472986;0.34419825678446964
8473045;0.3444389291928922
8473041;0.3444226124194398
8473009;0.34429207823182084
8472968;0.34412483130393395
8472991;0.3442186527512851
8472969;0.3441289104972971
8472983;0.3441860192043804
8473028;0.3443695829057196
8473042;0.34442669161280287
8473014;0.3443124741986363
8473039;0.34441445403271365
8473016;0.34432063258536244
8473033;0.3443899788725351
8473031;0.34438182048580884
8472994;0.34423089033137444
8472994;0.34423089033137444
8473013;0.3443083950052732
8473064;0.344516433866791
8473051;0.34446340435307077
8473012;0.34430431581191007
8473036;0.3444022164526243
8473049;0.3444552459663445
8473017;0.34432471177872553
8473023;0.3443491869389041
8473055;0.3444797211265231
8473045;0.3444389291928922
8473040;0.34441853322607674
8473032;0.344385899679172
8473005;0.3442757614583684
8473027;0.3443655037123565
8473076;0.3445653841871481
8473080;0.3445817009606004
8473032;0.344385899679172
8473006;0.3442798406517315
8473009;0.34429207823182084
8473036;0.3444022164526243
8473011;0.344300236618547
8472983;0.3441860192043804
8473025;0.34435734532563034
8473048;0.34445116677298143
8473085;0.3446020969274159
8473079;0.34457762176723733
8473034;0.3443940580658982
8473019;0.3443328701654518
8473040;0.34441853322607674
8473080;0.3445817009606004
8473058;0.3444919587066124
8473087;0.3446102553141422
