Value;Voltage
15451119;28.809352077168473
15451107;28.809303126848118
15451080;28.809192988627313
15451063;28.809123642340143
15450987;28.808813623644546
15450936;28.808605584783027
15450891;28.80842202108169
15450858;28.808287407700703
15450813;28.80810384399937
15450781;28.80797330981175
15450738;28.807797904497136
15450697;28.80763065756925
15450702;28.807651053536066
15450627;28.807345114033833
15450527;28.80693719469752
15450541;28.806994303404608
15450534;28.806965749051063
15450435;28.806561908908115
15450400;28.80641913714041
15450393;28.806390582786868
15450335;28.806153989571808
15450318;28.80608464328464
15450277;28.80591739635675
15450265;28.805868446036392
15450261;28.80585212926294
15450204;28.805619615241245
15450138;28.80535038847928
15450147;28.805387101219548
15450137;28.805346309285916
15450097;28.805183141551392
15450085;28.805134191231033
15450012;28.804836410115527
15449915;28.80444072835931
15449901;28.804383619652224
15449866;28.804240847884518
15449840;28.80413478885708
15449810;28.804012413056185
15449761;28.803812532581393
15449741;28.803730948714133
15449742;28.803735027907493
15449714;28.803620810493328
15449694;28.803539226626064
15449676;28.803465801145528
15449641;28.80332302937782
15449602;28.80316394083666
15449563;28.8030048522955
15449554;28.802968139555233
15449548;28.802943664395055
15449487;28.802694833599904
15449436;28.80248679473839
15449384;28.802274676683506
15449342;28.802103350562255
15449358;28.802168617656065
15449368;28.802209409589697
15449371;28.802221647169787
15449318;28.802005449921545
15449223;28.801617926552048
15449189;28.8014792339777
15449211;28.801568976231692
15449239;28.801683193645857
15449179;28.801438442044073
15449149;28.80131606624318
15449157;28.801348699790083
15449134;28.801254878342732
15449062;28.80096117642059
15449042;28.800879592553326
15449005;28.800728662398893
15448974;28.80060220740464
15448997;28.80069602885199
15448983;28.800638920144905
15448952;28.80051246515065
15448870;28.80017797129488
15448889;28.800255475968775
15448927;28.800410485316572
15448827;28.800002565980265
15448796;28.799876110986006
15448767;28.799757814378477
15448751;28.799692547284668
15448689;28.799439637296157
15448671;28.79936621181562
15448644;28.799256073594815
15448649;28.799276469561633
15448632;28.79920712327446
15448609;28.79911330182711
15448598;28.799068430700114
15448568;28.798946054899222
15448562;28.798921579739044
15448549;28.798868550225325
15448514;28.798725778457616
15448504;28.798684986523984
15448469;28.798542214756274
15448404;28.798277067187676
15448374;28.798154691386785
15448366;28.798122057839876
15448357;28.798085345099608
15448242;28.79761623786285
15448200;28.797444911741604
15448269;28.797726376083656
15448206;28.797469386901785
15448123;28.797130813852647
15448162;28.797289902393807
15448226;28.797550970769045
15448124;28.79713489304601
15448060;28.79687382467077
15448078;28.796947250151305
15448069;28.796910537411037
15447995;28.79660867710217
15447959;28.796461826141098
15447986;28.796571964361902
15447994;28.796604597908807
15447918;28.796294579213214
15447894;28.796196678572496
15447912;28.796270104053033
15447865;28.796078381964968
15447856;28.796041669224703
15447911;28.79626602485967
15447860;28.79605798599815
15447779;28.795727571335743
15447787;28.795760204882647
15447765;28.79567046262866
15447736;28.795552166021128
15447727;28.79551545328086
15447749;28.79560519553485
15447765;28.79567046262866
15447707;28.7954338694136
15447668;28.79527478087244
15447694;28.795380839899877
15447673;28.795295176839254
15447588;28.794948445403392
15447602;28.795005554110475
15447601;28.79500147491711
15447541;28.794756723315327
15447530;28.794711852188332
15447501;28.7945935555808
15447452;28.79439367510601
15447505;28.794609872354254
15447532;28.79472001057506
15447519;28.794666981061336
15447515;28.794650664287886
15447457;28.794414071072826
15447393;28.794153002697588
15447371;28.7940632604436
15447389;28.794136685924133
15447399;28.79417747785777
15447339;28.79393272625598
15447311;28.793818508841813
15447320;28.79385522158208
15447326;28.79387969674226
15447310;28.79381442964845
15447253;28.793581915626753
15447272;28.793659420300656
15447317;28.79384298400199
15447296;28.793757320941367
15447199;28.79336163918515
15447203;28.793377955958597
15447201;28.793369797571874
15447158;28.79319439225726
15447110;28.79299859097583
15447138;28.79311280839
15447112;28.793006749362558
15447101;28.792961878235563
15447125;28.79305977887628
15447130;28.793080174843094
15447127;28.793067937263004
15447107;28.792986353395744
15447092;28.792925165495294
15447087;28.79290476952848
15447045;28.792733443407233
15447022;28.792639621959882
15447014;28.792606988412974
15447004;28.792566196479346
15446998;28.792541721319164
15447015;28.79261106760634
15446970;28.792427503905
15446933;28.792276573750563
15446966;28.792411187131545
15446954;28.79236223681119
15446900;28.792141960369584
15446868;28.792011426181965
15446879;28.79205629730896
15446858;28.79197063424833
15446850;28.79193800070143
15446865;28.791999188601874
15446838;28.791889050381073
15446737;28.7914770518514
15446740;28.79148928943149
15446734;28.791464814271308
15446733;28.791460735077944
15446708;28.791358755243866
15446712;28.79137507201732
15446740;28.79148928943149
15446732;28.791456655884584
15446704;28.791342438470416
15446699;28.7913220425036
15446692;28.791293488150057
15446674;28.791220062669524
15446668;28.791195587509346
15446610;28.790958994294286
15446591;28.790881489620386
15446604;28.790934519134108
15446588;28.7908692520403
15446580;28.79083661849339
15446561;28.790759113819494
15446553;28.79072648027259
15446581;28.790840697686757
15446565;28.790775430592948
15446539;28.790669371565507
15446537;28.79066121317878
15446522;28.790600025278334
15446502;28.790518441411074
15446511;28.79055515415134
15446505;28.79053067899116
15446468;28.790379748836727
15446456;28.790330798516372
15446438;28.790257373035836
15446480;28.790428699157083
15446478;28.790420540770356
15446461;28.790351194483186
15446448;28.790298164969464
15446424;28.790200264328753
15446412;28.79015131400839
15446409;28.790139076428304
15446409;28.790139076428304
15446387;28.790049334174316
15446333;28.789829057732707
15446374;28.789996304660598
15446394;28.790077888527858
15446328;28.789808661765893
15446286;28.789637335644645
15446333;28.789829057732707
15446309;28.789731157091996
15446253;28.78950272226366
15446229;28.78940482162295
15446248;28.789482326296845
15446208;28.78931915856232
15446207;28.789315079368958
15446257;28.789519039037113
15446263;28.789543514197295
15446213;28.78933955452914
15446215;28.789347712915866
15446207;28.789315079368958
15446176;28.789188624374702
15446161;28.789127436474256
15446187;28.789233495501698
15446190;28.78924573308179
15446162;28.78913151566762
15446195;28.789266129048602
15446131;28.789005060673365
15446110;28.788919397612737
15446103;28.788890843259196
15446112;28.788927555999464
15446121;28.788964268739733
15446095;28.788858209712295
15446048;28.788666487624226
15446056;28.788699121171135
15446066;28.788739913104763
15446053;28.78868688359104
15446074;28.788772546651668
15446076;28.78878070503839
15446059;28.788711358751222
15445975;28.78836870650872
15446012;28.788519636663153
15446035;28.788613458110504
15446030;28.78859306214369
15446031;28.788597141337057
15446055;28.788695041977768
15446030;28.78859306214369
15446005;28.788491082309612
15446019;28.788548191016694
15446018;28.788544111823335
15446004;28.788487003116252
15445951;28.788270805868006
15445940;28.788225934741014
15445944;28.788242251514465
15445903;28.788075004586577
15445861;28.78790367846533
15445749;28.787446808808664
15445701;28.78725100752723
15445638;28.78699401834536
15445553;28.786647286909496
15445542;28.7866024157825
15445461;28.786272001120093
15445485;28.786369901760803
15445524;28.786528990301967
15445480;28.78634950579399
15445410;28.786063962258574
15445427;28.786133308545747
15445436;28.786170021286015
15445407;28.786051724678483
15445422;28.786112912578933
15445424;28.78612107096566
15445411;28.786068041451937
15445430;28.786145546125834
15445461;28.786272001120093
15445417;28.786092516612115
15445372;28.785908952910777
15445351;28.78582328985015
15445362;28.785868160977145
15445350;28.785819210656786
15445358;28.78585184420369
15445370;28.78590079452405
15445343;28.785790656303245
15445307;28.785643805342175
15445355;28.785839606623604
15445354;28.78583552743024
15445355;28.785839606623604
15445335;28.78575802275634
15445276;28.785517350347916
15445285;28.785554063088185
15445247;28.78539905374039
15445230;28.785329707453215
15445265;28.785472479220925
15445281;28.785537746314734
15445246;28.785394974547025
15445236;28.785354182613396
15445292;28.785582617441726
15445287;28.785562221474912
15445233;28.785341945033306
15445227;28.785317469873128
15445233;28.785341945033306
15445208;28.785239965199228
15445185;28.785146143751877
15445219;28.78528483632622
15445209;28.78524404439259
15445215;28.785268519552773
15445253;28.785423528900566
15445226;28.785313390679764
15445186;28.78515022294524
15445144;28.78497889682399
15445161;28.785048243111163
15445141;28.784966659243903
15445119;28.784876916989912
15445165;28.785064559884617
15445181;28.785129826978427
15445143;28.784974817630626
15445126;28.784905471343453
15445181;28.785129826978427
15445156;28.78502784714435
15445127;28.784909550536817
15445137;28.78495034247045
15445137;28.78495034247045
15445106;28.784823887476193
15445116;28.784864679409825
15445146;28.784987055210717
15445126;28.784905471343453
15445083;28.78473006602884
15445097;28.784787174735925
15445114;28.784856521023098
15445107;28.784827966669557
15445073;28.78468927409521
15445109;28.784836125056284
15445109;28.784836125056284
15445061;28.784640323774855
15445050;28.78459545264786
15445058;28.78462808619476
15445013;28.784444522493427
15445031;28.784517947973963
15445033;28.784526106360687
15445028;28.78450571039387
15445043;28.78456689829432
15445013;28.784444522493427
15444985;28.78433030507926
15444993;28.784362938626163
15445002;28.78439965136643
15444953;28.78419977089164
15444974;28.784285433952267
15444998;28.784383334592977
15444948;28.784179374924825
15444938;28.784138582991194
15444952;28.784195691698276
15444934;28.78412226621774
15444917;28.784052919930566
15444921;28.78406923670402
15444904;28.783999890416847
15444870;28.783861197842505
15444930;28.78410594944429
15444935;28.784126345411103
15444932;28.784114107831016
15444902;28.783991732030124
15444871;28.783865277035865
15444836;28.78372250526816
15444811;28.78362052543408
15444842;28.783746980428333
15444848;28.783771455588514
15444829;28.783693950914618
15444821;28.78366131736771
15444812;28.78362460462744
15444829;28.783693950914618
15444853;28.78379185155533
15444853;28.78379185155533
15444796;28.78355933753363
15444783;28.783506308019913
15444807;28.783604208660627
15444835;28.783718426074792
15444836;28.78372250526816
15444815;28.783636842207535
15444795;28.78355525834027
15444811;28.78362052543408
15444776;28.78347775366637
15444745;28.783351298672116
15444785;28.78351446640664
15444781;28.78349814963319
15444758;28.783404328185835
15444713;28.783220764484497
15444732;28.783298269158397
15444768;28.783445120119467
15444769;28.78344919931283
15444771;28.783457357699557
15444794;28.783551179146908
15444713;28.783220764484497
15444720;28.78324931883804
15444737;28.78331866512521
15444776;28.78347775366637
15444750;28.78337169463893
15444734;28.78330642754512
15444748;28.783363536252207
15444766;28.78343696173274
15444750;28.78337169463893
15444703;28.783179972550865
15444702;28.783175893357505
15444713;28.783220764484497
15444743;28.78334314028539
15444743;28.78334314028539
15444711;28.78321260609777
15444688;28.78311878465042
15444692;28.78313510142387
15444672;28.78305351755661
15444630;28.78288219143536
15444631;28.782886270628726
15444649;28.78295969610926
15444630;28.78288219143536
15444662;28.783012725622978
15444684;28.78310246787697
15444648;28.782955616915896
15444602;28.782767974021194
15444576;28.782661914993753
15444580;28.782678231767203
15444604;28.78277613240792
15444602;28.782767974021194
15444599;28.782755736441107
15444640;28.782922983368994
15444643;28.78293522094908
15444595;28.782739419667653
15444599;28.782755736441107
15444601;28.78276389482783
15444550;28.78255585596631
15444535;28.782494668065866
15444577;28.782665994187116
15444561;28.782600727093307
15444560;28.782596647899943
15444579;28.782674152573843
15444587;28.782706786120748
15444535;28.782494668065866
15444558;28.782588489513216
15444583;28.782690469347294
15444555;28.78257625193313
15444547;28.782543618386224
15444526;28.782457955325597
15444514;28.782409005005242
15444556;28.782580331126493
15444534;28.782490588872502
15444556;28.782580331126493
15444526;28.782457955325597
15444549;28.78255177677295
15444556;28.782580331126493
15444531;28.782478351292415
15444546;28.78253953919286
15444561;28.782600727093307
15444499;28.782347817104796
15444451;28.782152015823364
15444496;28.782335579524705
15444524;28.782449796938874
15444506;28.782376371458337
15444470;28.782229520497268
15444475;28.78224991646408
15444471;28.782233599690628
15444443;28.782119382276463
15444457;28.782176490983545
15444437;28.78209490711628
15444450;28.782147936630004
15444444;28.782123461469823
15444450;28.782147936630004
15444482;28.782278470817623
15444491;28.78231518355789
15444496;28.782335579524705
15444459;28.782184649370272
15444442;28.782115303083096
15444484;28.78228662920435
15444449;28.78214385743664
15444436;28.78209082792292
15444450;28.782147936630004
15444486;28.782294787591077
15444456;28.782172411790185
15444444;28.782123461469823
15444416;28.782009244055658
15444397;28.78193173938176
15444403;28.781956214541935
15444415;28.782005164862298
15444442;28.782115303083096
15444421;28.782029640022472
15444451;28.782152015823364
15444454;28.782164253403458
15444432;28.782074511149467
15444391;28.78190726422158
15444421;28.782029640022472
15444419;28.782021481635745
15444371;28.78182568035432
15444346;28.781723700520242
15444362;28.78178896761405
15444371;28.78182568035432
15444370;28.781821601160956
15444375;28.78184199712777
15444407;28.78197253131539
15444427;28.782054115182653
15444399;28.78193989776849
15444405;28.781964372928662
15444409;28.781980689702117
15444411;28.781988848088844
15444388;28.781895026641493
15444372;28.781829759547684
15444368;28.78181344277423
15444334;28.781674750199883
15444341;28.781703304553428
15444366;28.781805284387502
15444335;28.781678829393247
15444294;28.78151158246536
15444346;28.781723700520242
15444351;28.781744096487056
15444308;28.781568691172442
15444320;28.7816176414928
15444406;28.78196845212203
15444394;28.78191950180167
15444314;28.781593166332623
15444298;28.781527899238814
15444315;28.781597245525987
15444338;28.781691066973337
15444348;28.78173185890697
15444364;28.78179712600078
15444256;28.781356573117566
15410995;28.64567852266771
15066569;27.240698269390855
14296392;24.09899736258356
13378037;20.352849741619792
12340622;16.121033358846113
11209085;11.505275138351339
10115538;7.044485473720487
9209014;3.3465987894354807
8604371;0.8801430767945142
8421764;0.13525381434009245
8412043;0.09559997565746019
8411856;0.09483716649856168
8411576;0.0936949923568955
8411370;0.09285467852409822
8411204;0.09217753242582469
8411082;0.09167987083552728
8410971;0.09122708037222389
8410905;0.09095785361025972
8410916;0.09100272473725375
8410955;0.0911618132784144
8410994;0.09132090181957504
8411114;0.09181040502314627
8411153;0.09196949356430692
8411195;0.09214081968555685
8411301;0.09257321418204477
8411424;0.09307495496570527
8411509;0.09342168640156821
8411646;0.09398053589231203
8411756;0.09442924716225232
8411839;0.09476782021138909
8411912;0.09506560132689491
8412013;0.09547759985656736
8412168;0.09610987482784687
8412261;0.09648923981061455
8412340;0.09681149608629895
8412429;0.09717454429561428
8412513;0.09751719653811412
8412628;0.09798630377486989
8412744;0.09845949020498873
8412809;0.09872463777358982
8412884;0.09903057727582183
8412967;0.09936915032495859
8413052;0.09971588176082155
8413112;0.09996063336260716
8413159;0.10015235545067255
8413270;0.10060514591397593
8413309;0.10076423445513658
8413357;0.10096003573656509
8413456;0.10136387587951133
8413551;0.10175139924900521
8413584;0.10188601262998731
8413634;0.10208997229814198
8413724;0.10245709970082041
8413746;0.10254684195480847
8413840;0.10293028613093926
8413938;0.10333004708052243
8413970;0.10346058126814142
8413989;0.1035380859420402
8414050;0.1037869167371889
8414108;0.10402350995224834
8414160;0.1042356280071292
8414207;0.10442735009519458
8414269;0.10468026008370639
8414314;0.10486382378504559
8414379;0.10512897135364667
8414422;0.1053043766682597
8414453;0.1054308316625156
8414506;0.10564702891075956
8414553;0.10583875099882495
8414574;0.10592441405944991
8414631;0.10615692808114625
8414692;0.10640575887629496
8414738;0.10659340177099726
8414767;0.10671169837852697
8414840;0.10700947949403279
8414851;0.10705435062102683
8414912;0.10730318141617554
8414966;0.10752345785778258
8414944;0.10743371560379453
8414942;0.10742555721706834
8415005;0.10768254639894323
8415063;0.10791913961400265
8415130;0.10819244556932993
8415168;0.10834745491712748
8415148;0.10826587104986561
8415194;0.10845351394456791
8415247;0.10866971119281187
8415247;0.10866971119281187
8415291;0.10884919570078798
8415368;0.10916329358974619
8415392;0.10926119423046043
8415393;0.10926527342382353
8415409;0.10933054051763302
8415430;0.10941620357825799
8415461;0.10954265857251388
8415507;0.10973030146721618
8415503;0.10971398469376381
8415537;0.10985267726810899
8415561;0.10995057790882323
8415593;0.11008111209644222
8415643;0.11028507176459691
8415648;0.11030546773141238
8415676;0.110419685145579
8415703;0.11052982336638252
8415750;0.11072154545444791
8415809;0.11096221786287043
8415835;0.11106827689031086
8415853;0.11114170237084654
8415911;0.11137829558590599
8415927;0.11144356267971547
8415924;0.1114313250996262
8415932;0.11146395864653094
8415955;0.1115577800938821
8415998;0.11173318540849511
8416035;0.11188411556292957
8416037;0.11189227394965576
8416048;0.11193714507664979
8416060;0.11198609539700691
8416101;0.11215334232489374
8416129;0.11226755973906037
8416165;0.11241441070013174
8416152;0.11236138118641152
8416181;0.11247967779394123
8416238;0.11271219181563756
8416216;0.1126224495616495
8416237;0.11270811262227447
8416322;0.11305484405813743
8416322;0.11305484405813743
8416317;0.11303444809132195
8416331;0.11309155679840525
8416374;0.11326696211301827
8416443;0.11354842645507174
8416433;0.11350763452144082
8416414;0.11343012984754204
8416422;0.11346276339444679
8416476;0.11368303983605382
8416489;0.11373606934977405
8416553;0.11399713772501203
8416574;0.11408280078563698
8416543;0.11395634579138109
8416549;0.11398082095155965
8416578;0.11409911755908937
8416616;0.11425412690688691
8416647;0.11438058190114284
8416648;0.11438466109450592
8416664;0.11444992818831543
8416677;0.11450295770203563
8416668;0.11446624496176779
8416709;0.11463349188965463
8416731;0.11472323414364269
8416754;0.11481705559099382
8416755;0.11482113478435692
8416769;0.11487824349144024
8416803;0.11501693606578542
8416785;0.11494351058524972
8416816;0.11506996557950562
8416835;0.1151474702534044
8416870;0.11529024202111268
8416915;0.11547380572245189
8416913;0.1154656473357257
8416925;0.11551459765608284
8416949;0.11561249829679707
8416953;0.11562881507024945
8416993;0.11579198280477318
8417040;0.11598370489283857
8417056;0.11604897198664808
8417050;0.11602449682646952
8417099;0.11622437730126109
8417094;0.11620398133444562
8417019;0.11589804183221361
8417051;0.1160285760198326
8417107;0.11625701084816584
8417154;0.11644873293623126
8417201;0.11664045502429665
8417170;0.11651400003004075
8417126;0.11633451552206461
8417213;0.11668940534465376
8417244;0.11681586033890966
8417273;0.11693415694643938
8417265;0.11690152339953463
8417224;0.11673427647164779
8417241;0.11680362275882038
8417280;0.11696271129998102
8417309;0.11708100790751075
8417306;0.11706877032742147
8417331;0.1171707501614988
8417358;0.11728088838230231
8417336;0.11719114612831427
8417334;0.11718298774158808
8417385;0.11739102660310584
8417420;0.11753379837081414
8417437;0.11760314465798673
8417447;0.11764393659161766
8417488;0.11781118351950448
8417439;0.11761130304471291
8417440;0.11761538223807601
8417474;0.11775407481242117
8417467;0.11772552045887953
8417482;0.11778670835932593
8417506;0.11788460900004018
8417490;0.11781934190623068
8417529;0.11797843044739133
8417592;0.11823541962926622
8417576;0.11817015253545672
8417610;0.11830884510980189
8417622;0.11835779543015902
8417567;0.11813343979518888
8417588;0.11821910285581383
8417643;0.11844345849078398
8417646;0.11845569607087325
8417670;0.11855359671158752
8417679;0.11859030945185536
8417681;0.11859846783858155
8417736;0.11882282347355169
8417737;0.11882690266691479
